Post ID,Post Content,Sentiment Label,Number of Likes,Number of Shares,Number of Comments,User Follower Count,Post Date and Time,Post Type,Language
25a1c88e-39a5-4347-9177-e00f18dd2a62,"It stopped working after one day, simply subpar.",Negative,737,425,142,1452,2025-02-27 18:16:36,text,en
43dd9cd0-5ef8-4182-8c24-364b939343c4,"It arrived today, looks common.",Neutral,601,417,12,1045,2025-09-11 18:16:36,text,en
1b818f9e-4169-4a50-9fb4-5f8bc8564c1b,The quality is horrible and not fabulous at all.,Negative,135,97,181,6157,2025-11-09 18:16:36,text,en
9620d2e6-84f0-4067-9f5d-6860e3a7c08f,"I regret buying this, it is frustrating.",Negative,141,430,38,9495,2025-09-25 18:16:36,text,en
e0e1fd06-15c5-49cd-9e93-b6dc53a7a9f2,"Great concept, but worst execution.",Negative,243,435,184,1656,2025-04-07 18:16:36,video,en
a9bf8052-341b-4ae7-8d1d-8ed50745215f,"I have no strong opinion, it is common.",Neutral,739,282,28,4195,2025-06-30 18:16:36,text,en
02a95ac1-88ab-4ec0-b7dc-0e09557d2329,"I thought it would be superior, but it was awful.",Negative,50,488,171,6868,2025-07-20 18:16:36,image,en
04e7d5b5-c1f1-4531-b021-c7b270a3bf0f,"Standard quality, pretty average.",Neutral,77,402,14,8296,2024-12-13 18:16:36,text,en
c149c194-2898-4cb0-b4b8-ce11640a1909,"I regret buying this, it is awful.",Negative,911,448,54,9517,2025-06-13 18:16:36,text,en
d8e11eaf-7d29-4a8b-8e4c-6a35c2b6a30c,An so-so experience overall.,Neutral,183,127,74,3616,2025-01-27 18:16:36,text,en
ebf0c727-b828-435b-a281-c4cb92d3f22f,"I regret buying this, it is frustrating.",Negative,630,77,134,5448,2025-02-18 18:16:36,image,en
3170b3db-8645-493e-a6d2-8883e97761fd,"It is neither superb nor disgusting, just expected.",Neutral,115,440,197,1205,2025-06-10 18:16:36,image,en
0a1f62f4-9abf-49c4-993f-85d0eaf08f8f,"I regret buying this, it is fail.",Negative,2,109,153,7521,2025-10-07 18:16:36,image,en
ca917832-4d77-434e-8e8b-e07acd6290ce,This is absolutely crazy!,Positive,925,143,185,827,2025-07-07 18:16:36,image,en
9bd9ec3b-7ecb-4bbf-9995-8b0bec273c0f,Just impressive! I love it.,Positive,810,332,94,2590,2025-05-18 18:16:36,text,en
a27bf9aa-24e7-4189-a2dd-dfa8d14cd055,"I have no strong opinion, it is plain.",Neutral,203,269,14,7508,2025-08-31 18:16:36,video,en
2245e8bb-52bc-4dbf-8452-0e05ec1533a8,"Worst experience ever, completely painful.",Negative,257,163,32,3190,2025-09-12 18:16:36,text,en
6b96f790-cb34-4d55-9a5d-12bbf94fb513,"I thought it would be good, but it was frustrating.",Negative,142,80,11,781,2025-01-19 18:16:36,video,en
1c171f29-af6b-44b8-9db0-246be92f8230,I have never seen such a awesome performance.,Positive,675,345,34,822,2025-08-25 18:16:36,text,en
2681ea3a-60c6-4df8-853b-0ab1e4891254,"Worst experience ever, completely bad.",Negative,446,358,152,3718,2025-06-07 18:16:36,video,en
0082fb3f-0f3b-40e2-b2f5-aeea4eda9d5b,This is absolutely badass!,Positive,193,193,58,4887,2025-11-15 18:16:36,video,en
a87adb70-f932-44ee-9253-abcadb55d1e8,"Supposed to be superb, turned out lousy.",Negative,929,175,169,5603,2025-09-22 18:16:36,text,en
54f148a3-3e94-4b0e-b425-2f12a6dc692e,An fair experience overall.,Neutral,509,256,200,2518,2025-01-04 18:16:36,image,en
a5f46aa5-315d-4783-99bc-6718fa407b52,"Just crazy, nothing else to say.",Positive,623,89,182,4300,2025-04-07 18:16:36,image,en
0d2fcaf5-de99-4cae-b9a1-301849f5d93d,"It was not painful, it was actually century.",Positive,15,84,88,7772,2025-09-02 18:16:36,image,en
750cf058-6039-42e5-b00f-f9c6c9abaf09,An usual experience overall.,Neutral,470,23,180,9004,2025-11-22 18:16:36,image,en
1047acab-90b4-43c3-917a-b0d5a8be3674,"Just goated, nothing else to say.",Positive,25,446,18,8025,2025-11-11 18:16:36,video,en
6c3c35f6-e8d6-49ad-95fb-9133f637965d,"The product is acceptable, nothing special.",Neutral,875,352,121,3152,2025-01-16 18:16:36,text,en
079432ef-d5ed-490c-8167-b4b04617975e,"I wish it was joyful, but it is not.",Negative,548,155,105,10000,2025-09-01 18:16:36,video,en
d0812a88-db4b-4ba9-a5d6-e94b5ed71d6a,The new features are badass.,Positive,790,206,26,7232,2025-03-04 18:16:36,text,en
6c2a0888-35ac-4fd0-a904-d5fbc65d4974,"It is acceptable, does the job but that's it.",Neutral,594,435,6,2952,2025-11-04 18:16:36,video,en
f12927ef-47c0-4a9e-9a86-8a8fae4f39a3,"I have no strong opinion, it is balanced.",Neutral,497,236,73,2533,2025-08-26 18:16:36,image,en
99b44ca4-b7ba-4248-9382-73161a7a7559,I would love it if the app actually load.,Negative,568,217,134,6529,2024-12-18 18:16:36,text,en
7afe99a3-3fbe-44ac-9550-a2cfd9b24ec9,An general experience overall.,Neutral,834,457,141,6716,2025-11-11 18:16:36,text,en
f76d05c3-d260-4ab1-a8b0-8ebff1ab3c4b,"It is okay, just simple.",Positive,29,444,189,4630,2025-01-09 18:16:36,text,en
29d37c4f-0f83-4162-9297-a1cf59a4d288,"It is neither brilliant nor pathetic, just plain.",Neutral,638,137,83,7904,2025-10-23 18:16:36,video,en
71660882-89ac-4953-9fe7-941394dc58c8,"It stopped working after one day, simply disgusting.",Negative,432,97,177,9726,2025-04-04 18:16:36,image,en
e1d18a94-3f34-484d-ad49-0ada3e9a148a,"I regret buying this, it is awful.",Negative,446,270,2,3534,2025-11-05 18:16:36,text,en
335a1cef-6d9a-4afa-ad81-d42bc8050a27,I have never seen such a excellent performance.,Positive,511,74,42,5967,2025-11-10 18:16:36,video,en
aafb4f1d-deb6-49cb-ac47-fc7c4f353160,It would be great if it didn't lag.,Neutral,441,59,153,9741,2025-07-21 18:16:36,video,en
867c13a8-2f3c-46d2-89a0-fbf48a8d0320,"I regret buying this, it is poor.",Negative,798,431,192,7189,2025-04-01 18:16:36,video,en
5fbd0b16-01a9-4860-8f37-4db11fc64ef5,Just best! I love it.,Positive,548,243,110,9778,2025-07-29 18:16:36,text,en
596b3ac3-daef-4463-88d6-6df0fcd968c3,"I have no strong opinion, it is balanced.",Neutral,50,319,171,5345,2024-12-19 18:16:36,video,en
6137b846-2ecf-4765-a01a-4c65b3d26076,I am dreadful regarding the support I received.,Negative,911,140,62,1660,2025-10-27 18:16:36,image,en
faf85050-1227-4282-ae51-856129589490,"I wish it was stunning, but it is not.",Negative,449,59,37,361,2025-06-11 18:16:36,image,en
0a1a73fd-09ac-45e8-af5d-310a171517c6,The service was fabulous and the staff was fabulous.,Positive,619,432,140,565,2025-07-19 18:16:36,text,en
f18c8395-cf4e-40fa-95c9-3f94cc36eaf5,I became terrific wicket taker in this match,Positive,702,233,153,2529,2025-03-10 18:16:36,image,en
3afca7d1-51bf-4c7d-a41f-6114617a2af9,"Super joyful experience, will come back again.",Positive,435,285,82,3735,2024-12-06 18:16:36,video,en
49f66e33-54ae-45b1-952d-78e02ed21cfc,Just terrific! I love it.,Positive,298,32,145,1551,2025-03-15 18:16:36,image,en
964f32f6-d7e3-45b8-aeea-d2e9d7c513c3,"I wish it was outstanding, but it is not.",Negative,181,74,42,2196,2025-06-14 18:16:36,text,en
bdc98f23-4ea3-45bb-a4ac-59acce2a947f,I am lousy regarding the support I received.,Negative,786,453,25,1655,2025-01-01 18:16:36,image,en
3dbf2b99-fbd3-49c5-8a65-a1701cdcc927,The new features are lit.,Positive,106,494,196,2879,2025-04-20 18:16:36,video,en
2bbb0e11-d467-4944-a953-4a1d4b14ddc8,An flat experience overall.,Neutral,866,436,135,8474,2025-11-19 18:16:36,text,en
838593c8-6ce2-45a4-ada6-cc37b4a53db6,"I regret buying this, it is unpleasant.",Negative,226,280,181,4470,2024-12-31 18:16:36,video,en
41ceb0b0-ec72-4312-be07-af11a303baba,"Not sure how I feel, seems fair.",Neutral,892,178,84,7746,2025-02-04 18:16:36,video,en
9bdc1b16-ecb3-4fea-9700-399579a5ce12,I am very annoying with this service.,Negative,402,377,108,4484,2025-07-31 18:16:36,text,en
34b79767-a015-4a47-b39d-d38c799b5cf3,"It is okay, just okay.",Neutral,981,482,164,1943,2025-04-01 18:16:36,video,en
946048b1-d17a-432b-9ae2-78b6056927ae,"I have no strong opinion, it is flat.",Neutral,981,471,88,6808,2025-01-16 18:16:36,text,en
1caba417-b270-40d7-84cf-29b17544bac1,I would love it if the app actually launch.,Negative,36,283,195,2845,2025-07-25 18:16:36,video,en
a19fbb8a-4e66-4232-b89e-286e14fc576e,"Super lovely experience, will come back again.",Positive,994,138,84,5749,2025-04-19 18:16:36,text,en
614bba88-f69b-4995-bd2b-c6101ae96cad,"Worst experience ever, completely trash.",Negative,705,46,28,8651,2025-10-14 18:16:36,image,en
40d3ff16-fa31-4c5d-8981-c0152655f14e,"It arrived today, looks plain.",Neutral,419,421,104,8330,2025-08-31 18:16:36,image,en
c4420282-fd7e-4c32-b67b-6a5b8fb3df00,"Not sure how I feel, seems general.",Neutral,87,101,147,6067,2025-10-22 18:16:36,image,en
5b5044ae-c8ba-429d-a864-f75945169be6,I have never seen such a brilliant performance.,Positive,97,374,137,9608,2025-02-11 18:16:36,text,en
10c6b2e8-2075-4a6c-a1df-33b5aa8b57c0,"Great concept, but pathetic execution.",Negative,306,457,90,6575,2025-10-07 18:16:36,text,en
a9afc29a-5298-4657-9323-e2f663a56d8c,"Standard quality, pretty undistinguished.",Neutral,152,103,70,9963,2025-01-05 18:16:36,text,en
2d43c7c1-43e4-488f-9778-b9134ca09cb1,Why does it always fail when I need it?,Negative,660,18,154,515,2025-11-07 18:16:36,video,en
3dc0a44e-88ce-45d5-ba89-313f6a25cb25,"Standard quality, pretty undistinguished.",Neutral,167,347,183,4925,2024-12-12 18:16:36,text,en
36d40897-5bf7-43da-ab6e-241f6b0667d2,I would love it if the app actually load.,Negative,594,271,39,8990,2025-06-16 18:16:36,image,en
f8170171-01ac-4639-9579-6362b813d313,"It was not terrible, it was actually century.",Positive,468,248,31,5063,2025-02-05 18:16:36,video,en
bd63dfc2-7368-46a3-badb-70d94afbdac1,"This is dreadful, do not buy it.",Negative,524,432,158,2942,2025-11-27 18:16:36,video,en
aa6d4bab-1cc3-4297-bf84-fbafc1871b7d,"Great concept, but bad execution.",Negative,613,207,29,9924,2025-02-17 18:16:36,video,en
a5d05a23-acea-4368-8ca7-b97bfcca162a,"It is steady, does the job but that's it.",Neutral,996,11,44,2804,2025-05-05 18:16:36,video,en
10dcab02-06be-472b-a325-c322675f43c7,This is absolutely badass!,Positive,130,171,146,218,2025-07-10 18:16:36,text,en
f12792c8-796e-476f-8e73-cea620993c88,I am trash regarding the support I received.,Negative,935,369,107,6567,2024-12-05 18:16:36,text,en
3563e19e-65ce-4c65-b236-32502649dbb4,I was highest in this match,Negative,242,282,194,9602,2025-06-27 18:16:36,video,en
88f968c2-2700-4934-bfda-71bada95e1da,Honestly this update is lit.,Positive,763,364,56,9830,2025-06-06 18:16:36,video,en
f559b343-acd4-48ef-9caf-5ae4e183d064,An middle experience overall.,Neutral,310,320,161,5376,2025-06-30 18:16:36,image,en
719d5cd5-2783-45e9-9c9a-d2e2e0799a29,"I have no strong opinion, it is unchanged.",Neutral,479,92,139,8963,2025-12-03 18:16:36,video,en
1a2e3e85-bee0-4bc4-ab5a-9a2a06e27967,"I have no strong opinion, it is standard.",Neutral,439,75,160,3913,2024-12-07 18:16:36,text,en
f6e58c45-5f0a-441d-9360-1eb7b7be07f5,"Standard quality, pretty plain.",Neutral,495,189,57,624,2025-12-02 18:16:36,video,en
0796ca25-d79f-47e3-83e1-b0d1cf5c6cd0,"I wish it was amazing, but it is not.",Negative,9,32,100,3659,2025-04-05 18:16:36,text,en
8ec0108e-e17a-4ecf-8345-dcffbf542429,"This is regrettable, do not buy it.",Negative,608,40,117,8385,2024-12-07 18:16:36,video,en
348e3750-9507-4161-ae33-aa5be42ce588,"It is okay, just routine.",Neutral,47,363,47,8158,2025-10-19 18:16:36,text,en
b14b4aa1-be4f-48d2-b47e-073c108daa84,Honestly this update is sick.,Positive,612,408,166,5492,2025-07-06 18:16:36,video,en
400bdf28-7be1-40a5-9abe-2af32ebb7845,I have never seen such a outstanding performance.,Positive,6,198,128,9812,2025-03-05 18:16:36,text,en
6a2f378f-ceb4-4cd3-bb09-27526002a817,"Just a basic day, feeling basic.",Neutral,185,102,140,8888,2025-07-05 18:16:36,image,en
f1f19e56-cc31-4ba9-be57-247bc2217b06,"It is okay, just so-so.",Neutral,580,484,114,9553,2025-11-19 18:16:36,text,en
3c0d0b2e-8db2-47d4-b920-63450dd5262f,"I really top-notch this product, it works wonderfully.",Positive,14,447,54,3483,2025-05-02 18:16:36,video,en
25aafdbb-47fd-4baa-a523-f63674e16bf5,I have never seen such a terrific performance.,Positive,905,408,123,3778,2025-01-30 18:16:36,image,en
8347b7ff-0874-42f6-970b-b8c91b0616df,"Supposed to be beautiful, turned out abysmal.",Negative,975,174,110,9378,2025-10-19 18:16:36,text,en
6bc49ba1-755f-4e59-8551-ea33adfbaf2f,I was perfect in this match,Positive,238,92,114,8997,2025-09-13 18:16:36,text,en
2c386e40-1c06-40eb-b6d4-6e3ed036c09e,I have never seen such a lovely performance.,Positive,447,455,130,6799,2024-12-11 18:16:36,video,en
5078b5c3-7f6e-46b4-b4ef-36aac659a088,I have never seen such a satisfied performance.,Positive,302,267,46,1863,2025-03-22 18:16:36,text,en
0250ec52-b12e-4d2f-9445-904cd64a3b11,The quality is garbage and not century at all.,Negative,230,214,7,3051,2025-02-02 18:16:36,video,en
efb74264-2da1-4686-b467-3e0a34129271,I have my first stunning in Australia.,Positive,423,179,138,8628,2025-11-05 18:16:36,image,en
c3652228-adfd-40f8-91d3-6c6bb12d890a,"Not sure how I feel, seems unchanged.",Neutral,265,61,75,7167,2025-01-29 18:16:36,image,en
e3c93fca-5a8c-4e16-aa0b-4afbb3a05a3e,I am very awful with this service.,Negative,807,255,63,3706,2025-05-25 18:16:36,text,en
a9c6b39a-ae06-41cd-b0d1-65d08dc8abff,I have never seen such a glad performance.,Positive,706,79,155,5398,2024-12-27 18:16:36,image,en
e4360887-c06b-4d3a-a05c-8b2d553efed8,"I wish it was highest, but it is not.",Negative,167,10,79,2880,2025-08-07 18:16:36,video,en
9223bc1c-de18-4a51-b171-65f92df6d774,"Supposed to be fabulous, turned out terrible.",Negative,452,50,22,1776,2025-08-15 18:16:36,image,en
db3824de-b64d-4a59-b34f-276432e1e9a3,"It is neither beautiful nor inferior, just passable.",Neutral,508,378,0,8740,2025-06-07 18:16:36,video,en
685ebb77-6a1a-4f28-8cb4-3a4a89130d71,I am so incredible with my purchase!,Positive,452,153,164,5891,2025-03-27 18:16:36,text,en
0bc95bea-aaba-4c85-a9fa-32565c1b6050,I am very shameful with this service.,Negative,504,11,42,439,2025-03-20 18:16:36,video,en
b0f70871-17e9-478a-b33d-561db509f0f0,"I regret buying this, it is horrible.",Negative,795,481,86,3352,2025-05-27 18:16:36,text,en
abbe9d5f-16e8-48d6-b16d-4fb43c37fd00,I have my first terrific in Australia.,Positive,533,417,35,1690,2025-10-25 18:16:36,video,en
f6e6e903-0864-47cb-80fe-0551ace0412b,"Definitely nice, I would recommend it to everyone.",Positive,145,88,192,3808,2025-03-28 18:16:36,text,en
74de66db-319b-437b-a04f-20fa3ba1f7dd,This is absolutely wicked!,Positive,79,381,60,1651,2025-08-27 18:16:36,text,en
76a6ebea-6ef2-4438-80e9-f000adb5adb4,I have my first excellent in this match.,Positive,953,36,38,6762,2025-06-15 18:16:36,image,en
0a0bb8b7-5fce-45dc-962e-a5855a1e6853,This is the outstanding thing I have ever bought.,Positive,966,26,48,2153,2025-06-16 18:16:36,text,en
728e8a28-89c1-4408-b0ce-5236d8e34e44,The quality is regrettable and not great at all.,Negative,703,458,61,8183,2025-01-18 18:16:36,text,en
83b3574d-90af-45bf-ac1a-e0719e7f3ee6,"It is neither satisfied nor bad, just average.",Neutral,118,201,138,9059,2025-06-30 18:16:36,image,en
f9e9548e-03b5-4acc-88fd-8be5885fe92b,I would love it if the app actually work.,Negative,471,257,183,2735,2025-04-06 18:16:36,video,en
6c92e970-aa6b-40d8-bdf4-eba053a8a444,"The product is expected, nothing special.",Neutral,261,156,196,4080,2025-05-22 18:16:36,text,en
904278c6-8a59-4585-82c1-d0e270027c9b,"The product is undistinguished, nothing special.",Neutral,60,308,122,7614,2025-09-02 18:16:36,video,en
8beb2365-4bfa-4e45-b462-ab0b0e42632d,The new features are crazy.,Positive,642,348,74,857,2025-11-03 18:16:36,video,en
88c6f3e7-94e2-495b-b71d-6e9957f07150,I am very worst with this service.,Negative,784,210,61,5415,2025-06-25 18:16:36,text,en
fb46a89c-a132-408f-8c03-3c070c309f01,It would be great if it didn't bug out.,Negative,397,342,101,6628,2025-10-30 18:16:36,text,en
7c728773-4507-445e-bd13-0d179cf7fb06,"Supposed to be century, turned out frustrating.",Negative,535,157,124,215,2025-08-31 18:16:36,video,en
5a894bc7-a00f-45ba-9237-b7ed594e56f5,An standard experience overall.,Negative,841,220,50,2188,2025-11-01 18:16:36,image,en
4f9ace90-3a40-4934-bdef-b1eb4b9a40e9,I would love it if the app actually perform.,Negative,368,369,33,6174,2025-03-25 18:16:36,text,en
04af443c-2711-4ada-aaf0-bb6fd63e97f3,I am atrocious regarding the support I received.,Negative,564,79,61,1397,2025-03-10 18:16:36,text,en
a38d3f53-849d-42e2-bf26-15dc53498cdb,Honestly this update is goated.,Positive,283,277,200,2955,2024-12-12 18:16:36,video,en
3194951f-8a06-4287-b6e8-e0f6004fd915,"The product is decent, nothing special.",Neutral,52,22,124,5533,2025-09-06 18:16:36,text,en
43f1e331-55d6-472c-8024-29aa751a3592,I was fantastic in this match,Positive,103,383,179,8968,2025-02-27 18:16:36,video,en
cd0fd698-974f-41a2-ac8f-964247a66a23,"I wish it was outstanding, but it is not.",Negative,369,34,152,7461,2025-11-11 18:16:36,video,en
9f351be4-91b7-49f2-8d4d-07dda8371b0b,I have my first joyful in this match.,Positive,388,104,124,9574,2025-04-30 18:16:36,text,en
48199cff-c01d-454d-b83f-77c76c8056d7,I have never seen such a stunning performance.,Positive,393,396,21,4557,2025-03-02 18:16:36,text,en
04c28d94-1ae4-4ad9-ad78-51e6b39559be,"I thought it would be top-notch, but it was regrettable.",Negative,746,297,162,8052,2025-03-30 18:16:36,text,en
d89495af-c28f-4177-8198-0e85439cbefb,"It was not garbage, it was actually perfect.",Positive,312,306,130,4028,2025-07-30 18:16:36,text,en
f705a8ea-b58d-4e61-b779-e629bc47757a,I was first-class in this match,Positive,523,358,87,1938,2025-09-25 18:16:36,video,en
e54f11a2-fbec-44d8-ad26-b31fc9235d16,This is absolutely fire!,Positive,924,100,74,2002,2025-09-21 18:16:36,text,en
19b5e049-c499-4b7a-9030-3840db949bcb,"I wish it was brilliant, but it is not.",Negative,882,379,77,4317,2025-01-30 18:16:36,video,en
48932a5d-b233-4bbe-9948-b197c80f5c1c,"It was not painful, it was actually outstanding.",Positive,423,20,168,1622,2025-03-12 18:16:36,text,en
074d3b9f-6627-44bf-ac3b-2137b9d8341e,"It is okay, just expected.",Neutral,438,19,151,4477,2025-08-03 18:16:36,video,en
6bbb14ab-edc6-4f0b-bc95-5d9f6b0d1e7f,It would be great if it didn't freeze.,Negative,704,345,6,2519,2025-07-13 18:16:36,text,en
05c9fa96-43ad-48c6-bddb-bf8a971e41fb,"It arrived today, looks normal.",Neutral,673,188,128,1762,2025-11-19 18:16:36,image,en
28cd35b5-172e-49ee-a821-a051aa621888,This is the century thing I have ever bought.,Negative,425,24,186,1433,2025-01-03 18:16:36,text,en
22c8baa9-b646-4b08-b0dd-e4fd1248118a,"Just a unchanged day, feeling unchanged.",Neutral,709,217,67,2454,2025-10-19 18:16:36,image,en
d0865555-6912-4944-9fee-7f40987898a5,I would love it if the app actually operate.,Negative,48,376,19,8250,2025-04-14 18:16:36,video,en
c9725895-a62f-4b22-b8a0-cdd0b34ab432,I scored top-notch runs in this match,Positive,678,408,158,8029,2025-09-22 18:16:36,video,en
86fc12ed-555c-4e9a-b0c3-e39ab3ac13c3,"It arrived today, looks standard.",Neutral,219,426,197,4202,2025-06-09 18:16:36,video,en
89a47e5a-472b-4ba6-b59c-53e06d80f339,"It stopped working after one day, simply pathetic.",Negative,931,457,162,332,2025-05-15 18:16:36,text,en
fe1ff192-806f-4f58-a436-aca498e24fc6,I have never seen such a glad performance.,Positive,265,454,119,7239,2025-08-21 18:16:36,image,en
0ebfbe1e-cda3-433e-949c-ebe12d85a49d,"Great concept, but terrible execution.",Negative,711,16,108,7660,2025-07-21 18:16:36,image,en
94be487a-f853-494e-8211-5d1d1623bd78,"Just a fair day, feeling fair.",Neutral,12,123,38,9901,2025-10-26 18:16:36,image,en
665d6b60-8de0-4de9-8a0d-721d67c5f808,I am regrettable regarding the support I received.,Negative,712,397,104,3398,2025-07-13 18:16:36,text,en
2a768106-7887-410a-806d-72ba7d407e99,I am so highest with my purchase!,Positive,949,104,96,4751,2025-10-22 18:16:36,video,en
33f7b23e-f3b1-4d76-a8cd-444fa5f59981,"It arrived today, looks flat.",Neutral,411,53,141,7918,2025-10-10 18:16:36,text,en
1c04f440-e29d-4b9c-977b-a7d42a627805,"Not stunning at all, very worst.",Negative,920,236,130,8423,2025-04-30 18:16:36,text,en
fa6488b2-d421-4e03-9c08-e9b5144512f6,"The product is expected, nothing special.",Neutral,733,440,186,4310,2025-01-15 18:16:36,text,en
